scrutin_id,fecha,fecha_iso,sort,amendement_num,sous_amendement_num,es_sous_amendement,es_suppression,es_redaction_globale,es_identiques,demandeur,article_ref,ley_tipo,ley_titulo_corto,dossier_ref,titulo_scrutin
309,2017-11-23,2017-11-23,rejeté,212,,0,0,0,0,,,projet de loi,ratifiant diverses ordonnances prises sur le fondement de la loi n° 2017-1340 du 15 septembre 2017 d'habilitation à prendre les mesures pour le renforcement du dialogue social,,l'amendement n° 212 de M. Vallaud après l'article 6 du projet de loi ratifiant diverses ordonnances prises sur le fondement de la loi n° 2017-1340 du 15 septembre 2017 d'habilitation à prendre les mesures pour le renforcement du dialogue social (première lecture).
3090,2020-11-02,2020-11-02,rejeté,536,,0,0,0,1,M. Daniel et les amendements identiques suivants,33 et État B de la seconde partie,projet de loi,"de finances pour 2021 (première lecture) - Mission Solidarité, insertion et égalité des chances",,"l'amendement n° 536 de M. Daniel et les amendements identiques suivants à l'article 33 et État B de la seconde partie du projet de loi de finances pour 2021 (première lecture) - Mission Solidarité, insertion et égalité des chances."
3091,2020-11-02,2020-11-02,rejeté,1925,,0,0,0,0,M. Ruffin,33 et État B de la seconde partie,projet de loi,"de finances pour 2021 (première lecture) - Mission Solidarité, insertion et égalité des chances",,"l'amendement n° 1925 de M. Ruffin à l'article 33 et État B de la seconde partie du projet de loi de finances pour 2021 (première lecture) - Mission Solidarité, insertion et égalité des chances."
3092,2020-11-02,2020-11-02,rejeté,1919,,0,0,0,0,M. Ruffin,33 et État B de la seconde partie,projet de loi,"de finances pour 2021 (première lecture) - Mission Solidarité, insertion et égalité des chances",,"l'amendement n° 1919 de M. Ruffin à l'article 33 et État B de la seconde partie du projet de loi de finances pour 2021 (première lecture) - Mission Solidarité, insertion et égalité des chances."
3093,2020-11-02,2020-11-02,rejeté,1920,,0,0,0,0,M. Ruffin,33 et État B de la seconde partie,projet de loi,"de finances pour 2021 (première lecture) - Mission Solidarité, insertion et égalité des chances",,"l'amendement n° 1920 de M. Ruffin à l'article 33 et État B de la seconde partie du projet de loi de finances pour 2021 (première lecture) - Mission Solidarité, insertion et égalité des chances."
3094,2020-11-04,2020-11-04,rejeté,2,,0,0,0,1,M. Brindeau et les amendements identiques suivants,premier,projet de loi,autorisant la prorogation de l'état d'urgence sanitaire et portant diverses mesures de gestion de la crise sanitaire,,l'amendement n°2 de M. Brindeau et les amendements identiques suivants à l'article premier du projet de loi autorisant la prorogation de l'état d'urgence sanitaire et portant diverses mesures de gestion de la crise sanitaire (nouvelle lecture).
3095,2020-11-04,2020-11-04,rejeté,11,,0,0,0,0,M. Orphelin,premier,projet de loi,autorisant la prorogation de l'état d'urgence sanitaire et portant diverses mesures de gestion de la crise sanitaire,,l'amendement n°11 de M. Orphelin à l'article premier du projet de loi autorisant la prorogation de l'état d'urgence sanitaire et portant diverses mesures de gestion de la crise sanitaire (nouvelle lecture).
3096,2020-11-04,2020-11-04,rejeté,10,,0,0,0,0,M. Orphelin,premier,projet de loi,autorisant la prorogation de l'état d'urgence sanitaire et portant diverses mesures de gestion de la crise sanitaire,,l'amendement n°10 de M. Orphelin à l'article premier du projet de loi autorisant la prorogation de l'état d'urgence sanitaire et portant diverses mesures de gestion de la crise sanitaire (nouvelle lecture).
3097,2020-11-04,2020-11-04,rejeté,1,,0,0,0,0,M. Brindeau,premier,projet de loi,autorisant la prorogation de l'état d'urgence sanitaire et portant diverses mesures de gestion de la crise sanitaire,,l'amendement n°1 de M. Brindeau à l'article premier du projet de loi autorisant la prorogation de l'état d'urgence sanitaire et portant diverses mesures de gestion de la crise sanitaire (nouvelle lecture).
3098,2020-11-04,2020-11-04,rejeté,116,,0,0,0,0,M. Molac,premier,projet de loi,autorisant la prorogation de l'état d'urgence sanitaire et portant diverses mesures de gestion de la crise sanitaire,,l'amendement n° 116 de M. Molac à l'article premier du projet de loi autorisant la prorogation de l'état d'urgence sanitaire et portant diverses mesures de gestion de la crise sanitaire (nouvelle lecture).
3099,2020-11-04,2020-11-04,rejeté,56,,0,0,0,0,M. Lagarde,premier,projet de loi,autorisant la prorogation de l'état d'urgence sanitaire et portant diverses mesures de gestion de la crise sanitaire,,l'amendement n° 56 de M. Lagarde à l'article premier du projet de loi autorisant la prorogation de l'état d'urgence sanitaire et portant diverses mesures de gestion de la crise sanitaire (nouvelle lecture).
31,2017-07-12,2017-07-12,rejeté,318,,0,0,0,0,,,projet de loi,d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social,,l'amendement n° 318 de M. Dharréville après l'article 3 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).
310,2017-11-23,2017-11-23,adopté,282,,0,0,0,0,,,projet de loi,ratifiant diverses ordonnances prises sur le fondement de la loi n° 2017-1340 du 15 septembre 2017 d'habilitation à prendre les mesures pour le renforcement du dialogue social,,l'amendement n° 282 de M. Vercamer après l'article 6 du projet de loi ratifiant diverses ordonnances prises sur le fondement de la loi n° 2017-1340 du 15 septembre 2017 d'habilitation à prendre les mesures pour le renforcement du dialogue social (première lecture).
3100,2020-11-04,2020-11-04,rejeté,66,,0,0,0,0,M. Brindeau,premier,projet de loi,autorisant la prorogation de l'état d'urgence sanitaire et portant diverses mesures de gestion de la crise sanitaire,,l'amendement n° 66 de M. Brindeau à l'article premier du projet de loi autorisant la prorogation de l'état d'urgence sanitaire et portant diverses mesures de gestion de la crise sanitaire (nouvelle lecture).
3101,2020-11-04,2020-11-04,rejeté,67,,0,0,0,1,M. Brindeau et les amendements identiques suivants,premier,projet de loi,autorisant la prorogation de l'état d'urgence sanitaire et portant diverses mesures de gestion de la crise sanitaire,,l'amendement n° 67 de M. Brindeau et les amendements identiques suivants à l'article premier du projet de loi autorisant la prorogation de l'état d'urgence sanitaire et portant diverses mesures de gestion de la crise sanitaire (nouvelle lecture).
3102,2020-11-04,2020-11-04,rejeté,167,,0,0,0,0,M. Viala,premier,projet de loi,autorisant la prorogation de l'état d'urgence sanitaire et portant diverses mesures de gestion de la crise sanitaire,,l'amendement n° 167 de M. Viala à l'article premier du projet de loi autorisant la prorogation de l'état d'urgence sanitaire et portant diverses mesures de gestion de la crise sanitaire (nouvelle lecture).
3103,2020-11-04,2020-11-04,rejeté,163,,0,0,0,1,Mme Ménard et les amendements identiques suivants,premier,projet de loi,autorisant la prorogation de l'état d'urgence sanitaire et portant diverses mesures de gestion de la crise sanitaire,,l'amendement n° 163 de Mme Ménard et les amendements identiques suivants à l'article premier du projet de loi autorisant la prorogation de l'état d'urgence sanitaire et portant diverses mesures de gestion de la crise sanitaire (nouvelle lecture).
3104,2020-11-04,2020-11-04,rejeté,5,,0,0,0,1,M. Di Filippo et les amendements identiques suivants,premier,projet de loi,autorisant la prorogation de l'état d'urgence sanitaire et portant diverses mesures de gestion de la crise sanitaire,,l'amendement n° 5 de M. Di Filippo et les amendements identiques suivants à l'article premier du projet de loi autorisant la prorogation de l'état d'urgence sanitaire et portant diverses mesures de gestion de la crise sanitaire (nouvelle lecture).
3105,2020-11-04,2020-11-04,rejeté,4,,0,0,0,0,M. Di Filippo,premier,projet de loi,autorisant la prorogation de l'état d'urgence sanitaire et portant diverses mesures de gestion de la crise sanitaire,,l'amendement n° 4 de M. Di Filippo à l'article premier du projet de loi autorisant la prorogation de l'état d'urgence sanitaire et portant diverses mesures de gestion de la crise sanitaire (nouvelle lecture).
3106,2020-11-04,2020-11-04,rejeté,130,,0,0,0,0,M. Gosselin,premier,projet de loi,autorisant la prorogation de l'état d'urgence sanitaire et portant diverses mesures de gestion de la crise sanitaire,,l'amendement n°130 de M. Gosselin à l'article premier du projet de loi autorisant la prorogation de l'état d'urgence sanitaire et portant diverses mesures de gestion de la crise sanitaire (nouvelle lecture).
3107,2020-11-04,2020-11-04,rejeté,90,,0,0,0,0,M. Marleix,premier,projet de loi,autorisant la prorogation de l'état d'urgence sanitaire et portant diverses mesures de gestion de la crise sanitaire,,l'amendement n° 90 de M. Marleix à l'article premier du projet de loi autorisant la prorogation de l'état d'urgence sanitaire et portant diverses mesures de gestion de la crise sanitaire (nouvelle lecture).
3108,2020-11-04,2020-11-04,rejeté,21,,0,1,0,1,Mme Lorho et les amendements identiques suivants,2,projet de loi,autorisant la prorogation de l'état d'urgence sanitaire et portant diverses mesures de gestion de la crise sanitaire,,l'amendement de suppression n° 21 de Mme Lorho et les amendements identiques suivants à l'article 2 du projet de loi autorisant la prorogation de l'état d'urgence sanitaire et portant diverses mesures de gestion de la crise sanitaire (nouvelle lecture).
311,2017-11-23,2017-11-23,rejeté,77,,0,1,0,1,M. Dharréville et les amendements identiques,9,projet de loi,ratifiant diverses ordonnances prises sur le fondement de la loi n° 2017-1340 du 15 septembre 2017 d'habilitation à prendre les mesures pour le renforcement du dialogue social,,l'amendement de suppression n° 77 de M. Dharréville et les amendements identiques à l'article 9 du projet de loi ratifiant diverses ordonnances prises sur le fondement de la loi n° 2017-1340 du 15 septembre 2017 d'habilitation à prendre les mesures pour le renforcement du dialogue social (première lecture).
3110,2020-11-04,2020-11-04,rejeté,118,,0,0,0,0,Mme Frédérique Dumas,3,projet de loi,autorisant la prorogation de l'état d'urgence sanitaire et portant diverses mesures de gestion de la crise sanitaire,,l'amendement n° 118 de Mme Frédérique Dumas à l'article 3 du projet de loi autorisant la prorogation de l'état d'urgence sanitaire et portant diverses mesures de gestion de la crise sanitaire (nouvelle lecture).
3111,2020-11-04,2020-11-04,rejeté,54,,0,0,0,1,M. Brindeau et les amendements identiques suivants,4,projet de loi,autorisant la prorogation de l'état d'urgence sanitaire et portant diverses mesures de gestion de la crise sanitaire,,l'amendement n° 54 de M. Brindeau et les amendements identiques suivants à l'article 4 du projet de loi autorisant la prorogation de l'état d'urgence sanitaire et portant diverses mesures de gestion de la crise sanitaire (nouvelle lecture).
3115,2020-11-05,2020-11-05,rejeté,2439,,0,0,0,0,M. Ruffin,33 et État B de la seconde partie,projet de loi,de finances pour 2021 (première lecture) - Mission Travail et emploi,,l'amendement n° 2439 de M. Ruffin à l'article 33 et État B de la seconde partie du projet de loi de finances pour 2021 (première lecture) - Mission Travail et emploi.
3116,2020-11-05,2020-11-05,rejeté,2435,,0,0,0,0,M. Ruffin,33 et État B de la seconde partie,projet de loi,de finances pour 2021 (première lecture) - Mission Travail et emploi,,l'amendement n° 2435 de M. Ruffin à l'article 33 et État B de la seconde partie du projet de loi de finances pour 2021 (première lecture) - Mission Travail et emploi.
3118,2020-11-06,2020-11-06,rejeté,1900,,0,0,0,0,Mme Kuster,33 et État B de la seconde partie,projet de loi,de finances pour 2021 (première lecture) - Mission Culture,,l'amendement n° 1900 de Mme Kuster à l'article 33 et État B de la seconde partie du projet de loi de finances pour 2021 (première lecture) - Mission Culture.
3119,2020-11-06,2020-11-06,rejeté,1770,,0,0,0,0,Mme Frédérique Dumas,33 et État B de la seconde partie,projet de loi,de finances pour 2021 (première lecture) - Mission Culture,,l'amendement n° 1770 de Mme Frédérique Dumas à l'article 33 et État B de la seconde partie du projet de loi de finances pour 2021 (première lecture) - Mission Culture.
312,2017-11-23,2017-11-23,rejeté,50,,0,0,0,0,,,projet de loi,ratifiant diverses ordonnances prises sur le fondement de la loi n° 2017-1340 du 15 septembre 2017 d'habilitation à prendre les mesures pour le renforcement du dialogue social,,l'amendement n° 50 de M. Dharréville après l'article 9 du projet de loi ratifiant diverses ordonnances prises sur le fondement de la loi n° 2017-1340 du 15 septembre 2017 d'habilitation à prendre les mesures pour le renforcement du dialogue social (première lecture).
3120,2020-11-06,2020-11-06,rejeté,2098,,0,0,0,0,M. Carrez,33 et État B de la seconde partie,projet de loi,de finances pour 2021 (première lecture) - Mission Culture,,l'amendement n° 2098 de M. Carrez à l'article 33 et État B de la seconde partie du projet de loi de finances pour 2021 (première lecture) - Mission Culture.
3121,2020-11-06,2020-11-06,rejeté,2573,,0,0,0,0,M. Ratenon,33 et État B de la seconde partie,projet de loi,de finances pour 2021 (première lecture) - Mission Culture,,l'amendement n° 2573 de M. Ratenon à l'article 33 et État B de la seconde partie du projet de loi de finances pour 2021 (première lecture) - Mission Culture.
3123,2020-11-06,2020-11-06,rejeté,2571,,0,0,0,0,,,projet de loi,de finances pour 2021 (première lecture) - Mission Culture,,l'amendement n° 2571 de M. Ratenon après l'article 54 de la seconde partie du projet de loi de finances pour 2021 (première lecture) - Mission Culture.
3128,2020-11-07,2020-11-07,rejeté,2289,,0,0,0,0,M. Potier,55 de la seconde partie,projet de loi,de finances pour 2021 (première lecture) - Mission Investissements d'avenir,,l'amendement n° 2289 de M. Potier à l'article 55 de la seconde partie du projet de loi de finances pour 2021 (première lecture) - Mission Investissements d'avenir.
3129,2020-11-07,2020-11-07,rejeté,2290,,0,0,0,0,M. Potier,55 de la seconde partie,projet de loi,de finances pour 2021 (première lecture) - Mission Investissements d'avenir,,l'amendement n° 2290 de M. Potier à l'article 55 de la seconde partie du projet de loi de finances pour 2021 (première lecture) - Mission Investissements d'avenir.
313,2017-11-23,2017-11-23,adopté,,,0,0,0,0,,,projet de loi,ratifiant diverses ordonnances prises sur le fondement de la loi n° 2017-1340 du 15 septembre 2017 d'habilitation à prendre les mesures pour le renforcement du dialogue social,,l'amendement rectifié n° 280 de M. Maillard après l'article 9 du projet de loi ratifiant diverses ordonnances prises sur le fondement de la loi n° 2017-1340 du 15 septembre 2017 d'habilitation à prendre les mesures pour le renforcement du dialogue social (première lecture).
3130,2020-11-07,2020-11-07,rejeté,1259,,0,0,0,0,la commission des finances,55 de la seconde partie,projet de loi,de finances pour 2021 (première lecture) - Mission Investissements d'avenir,,l'amendement n° 1259 de la commission des finances à l'article 55 de la seconde partie du projet de loi de finances pour 2021 (première lecture) - Mission Investissements d'avenir.
3132,2020-11-07,2020-11-07,rejeté,8,,0,0,0,1,,,projet de loi,autorisant la prorogation de l'état d'urgence sanitaire et portant diverses mesures de gestion de la crise sanitaire,,l'amendement n° 8 de M. Lagarde et les amendements identiques suivants au projet de loi autorisant la prorogation de l'état d'urgence sanitaire et portant diverses mesures de gestion de la crise sanitaire (lecture définitive).
3136,2020-11-09,2020-11-09,rejeté,2528,,0,0,0,0,Mme Pires-Beaune,33 et État B de la seconde partie,projet de loi,"de finances pour 2021 (première lecture) - Mission Écologie, développement et mobilité durables",,"l'amendement n° 2528 de Mme Pires-Beaune à l'article 33 et État B de la seconde partie du projet de loi de finances pour 2021 (première lecture) - Mission Écologie, développement et mobilité durables."
3137,2020-11-09,2020-11-09,rejeté,2258,,0,0,0,0,M. Leseul,33 et État B de la seconde partie,projet de loi,"de finances pour 2021 (première lecture) - Mission Écologie, développement et mobilité durables",,"l'amendement n° 2258 de M. Leseul à l'article 33 et État B de la seconde partie du projet de loi de finances pour 2021 (première lecture) - Mission Écologie, développement et mobilité durables."
3138,2020-11-09,2020-11-09,rejeté,2514,,0,0,0,0,M. Ciotti,33 et État B de la seconde partie,projet de loi,"de finances pour 2021 (première lecture) - Mission Écologie, développement et mobilité durables",,"l'amendement n° 2514 de M. Ciotti à l'article 33 et État B de la seconde partie du projet de loi de finances pour 2021 (première lecture) - Mission Écologie, développement et mobilité durables."
3139,2020-11-09,2020-11-09,rejeté,2268,,0,0,0,0,M. Leseul,33 et État B de la seconde partie,projet de loi,"de finances pour 2021 (première lecture) - Mission Écologie, développement et mobilité durables",,"l'amendement n° 2268 de M. Leseul à l'article 33 et État B de la seconde partie du projet de loi de finances pour 2021 (première lecture) - Mission Écologie, développement et mobilité durables."
3140,2020-11-09,2020-11-09,rejeté,2951,,0,0,0,0,M. Coquerel,33 et État B de la seconde partie,projet de loi,"de finances pour 2021 (première lecture) - Mission Écologie, développement et mobilité durables",,"l'amendement n° 2951 de M. Coquerel à l'article 33 et État B de la seconde partie du projet de loi de finances pour 2021 (première lecture) - Mission Écologie, développement et mobilité durables."
3141,2020-11-09,2020-11-09,rejeté,2953,,0,0,0,0,M. Coquerel,33 et État B de la seconde partie,projet de loi,"de finances pour 2021 (première lecture) - Mission Écologie, développement et mobilité durables",,"l'amendement n° 2953 de M. Coquerel à l'article 33 et État B de la seconde partie du projet de loi de finances pour 2021 (première lecture) - Mission Écologie, développement et mobilité durables."
3142,2020-11-09,2020-11-09,rejeté,2963,,0,0,0,0,M. Coquerel,33 et État B de la seconde partie,projet de loi,"de finances pour 2021 (première lecture) - Mission Écologie, développement et mobilité durables",,"l'amendement n° 2963 de M. Coquerel à l'article 33 et État B de la seconde partie du projet de loi de finances pour 2021 (première lecture) - Mission Écologie, développement et mobilité durables."
3143,2020-11-09,2020-11-09,rejeté,2670,,0,0,0,0,Mme Panot,33 et État B de la seconde partie,projet de loi,"de finances pour 2021 (première lecture) - Mission Écologie, développement et mobilité durables",,"l'amendement n° 2670 de Mme Panot à l'article 33 et État B de la seconde partie du projet de loi de finances pour 2021 (première lecture) - Mission Écologie, développement et mobilité durables."
3145,2020-11-10,2020-11-10,rejeté,351,,0,0,0,0,,,projet de loi,de finances rectificative pour 2020,,l'amendement n° 351 de Mme Rabault avant l'article premier du projet de loi de finances rectificative pour 2020 (première lecture) .
3146,2020-11-10,2020-11-10,rejeté,291,,0,0,0,0,,,projet de loi,de finances rectificative pour 2020,,l'amendement n° 291 de M. Fabien Roussel avant l'article premier du projet de loi de finances rectificative pour 2020 (première lecture).
3147,2020-11-10,2020-11-10,rejeté,127,,0,0,0,0,,,projet de loi,de finances rectificative pour 2020,,l'amendement n° 127 de M. Jean-Louis Bricout avant l'article premier du projet de loi de finances rectificative pour 2020 (première lecture).
3148,2020-11-10,2020-11-10,rejeté,395,,0,0,0,0,,,projet de loi,de finances rectificative pour 2020,,l'amendement n° 395 de Mme Rubin avant l'article premier du projet de loi de finances rectificative pour 2020 (première lecture).
3149,2020-11-10,2020-11-10,rejeté,58,,0,0,0,0,,,projet de loi,de finances rectificative pour 2020,,l'amendement n° 58 de M. Brindeau avant l'article premier du projet de loi de finances rectificative pour 2020 (première lecture).
315,2017-11-28,2017-11-28,rejeté,5,,0,1,0,1,M. Descœur et les amendements identiques suivants,7,projet de loi,de financement de la sécurité sociale pour 2018,,l'amendement de suppression n° 5 de M. Descœur et les amendements identiques suivants à l'article 7 du projet de loi de financement de la sécurité sociale pour 2018 (nouvelle lecture).
3150,2020-11-10,2020-11-10,rejeté,393,,0,0,0,0,,,projet de loi,de finances rectificative pour 2020,,l'amendement n° 393 de M. Coquerel avant l'article premier du projet de loi de finances rectificative pour 2020 (première lecture).
3151,2020-11-10,2020-11-10,rejeté,423,,0,0,0,1,M. Woerth et l'amendement identique suivant,5 et État B,projet de loi,de finances rectificative pour 2020,,l'amendement n° 423 de M. Woerth et l'amendement identique suivant à l'article 5 et État B du projet de loi de finances rectificative pour 2020 (première lecture).
3152,2020-11-10,2020-11-10,rejeté,422,,0,0,0,0,M. Woerth,5 et État B,projet de loi,de finances rectificative pour 2020,,l'amendement n° 422 de M. Woerth à l'article 5 et État B du projet de loi de finances rectificative pour 2020 (première lecture).
3153,2020-11-10,2020-11-10,rejeté,416,,0,0,0,0,M. Coquerel,5 et État B,projet de loi,de finances rectificative pour 2020,,l'amendement n° 416 de M. Coquerel à l'article 5 et État B du projet de loi de finances rectificative pour 2020 (première lecture).
3154,2020-11-10,2020-11-10,rejeté,380,,0,0,0,0,,,projet de loi,de finances rectificative pour 2020,,l'amendement n° 380 de M. Woerth après l'article 9 du projet de loi de finances rectificative pour 2020 (première lecture).
3155,2020-11-10,2020-11-10,rejeté,109,,0,0,0,0,,,projet de loi,de finances rectificative pour 2020,,l'amendement n° 109 de M. Jean-Louis Bricout après l'article 9 du projet de loi de finances rectificative pour 2020 (première lecture).
3156,2020-11-10,2020-11-10,rejeté,11,,0,0,0,0,,,projet de loi,de finances rectificative pour 2020,,l'amendement n° 11 de M. Saulignac après l'article 9 du projet de loi de finances rectificative pour 2020 (première lecture).
3158,2020-11-12,2020-11-12,rejeté,938,,0,0,0,0,Mme Forteza,33 et État B de la seconde partie,projet de loi,de finances pour 2021 (première lecture) - Mission Relations avec les collectivités territoriales,,l'amendement n° 938 de Mme Forteza à l'article 33 et État B de la seconde partie du projet de loi de finances pour 2021 (première lecture) - Mission Relations avec les collectivités territoriales.
3159,2020-11-12,2020-11-12,rejeté,1326,,0,0,0,0,M. Naegelen,33 et État B de la seconde partie,projet de loi,de finances pour 2021 (première lecture) - Mission Relations avec les collectivités territoriales,,l'amendement n° 1326 de M. Naegelen à l'article 33 et État B de la seconde partie du projet de loi de finances pour 2021 (première lecture) - Mission Relations avec les collectivités territoriales.
316,2017-11-28,2017-11-28,rejeté,83,,0,0,0,0,M. Barbier,7,projet de loi,de financement de la sécurité sociale pour 2018,,l'amendement n° 83 de M. Barbier à l'article 7 du projet de loi de financement de la sécurité sociale pour 2018 (nouvelle lecture).
3160,2020-11-12,2020-11-12,rejeté,1327,,0,0,0,0,M. Naegelen,33 et État B de la seconde partie,projet de loi,de finances pour 2021 (première lecture) - Mission Relations avec les collectivités territoriales,,l'amendement n° 1327 de M. Naegelen à l'article 33 et État B de la seconde partie du projet de loi de finances pour 2021 (première lecture) - Mission Relations avec les collectivités territoriales.
3161,2020-11-12,2020-11-12,rejeté,1543,,0,0,0,0,,,projet de loi,de finances pour 2021 (première lecture) - Mission Relations avec les collectivités territoriales,,l'amendement n° 1543 de Mme Pires Beaune après l'article 58 de la seconde partie du projet de loi de finances pour 2021 (première lecture) - Mission Relations avec les collectivités territoriales.
3162,2020-11-12,2020-11-12,rejeté,3575,3575,1,0,0,1,,,projet de loi,de finances pour 2021 (première lecture) - Mission Relations avec les collectivités territoriales,,le sous-amendement n° 3575 de M. Carrez et les sous-amendements identiques suivants à l'amendement n° 1609 (rect.) de M. Rupin et l'amendement identique suivant après l'article 58 de la seconde partie du projet de loi de finances pour 2021 (première lecture) - Mission Relations avec les collectivités territoriales.
3163,2020-11-13,2020-11-13,rejeté,2264,,0,0,0,0,Mme Jourdan,33 et État B de la seconde partie,projet de loi,"de finances pour 2021 (première lecture) - Mission Écologie, développement et mobilité durables",,"l'amendement n° 2264 de Mme Jourdan à l'article 33 et État B de la seconde partie du projet de loi de finances pour 2021 (première lecture) - Mission Écologie, développement et mobilité durables."
3164,2020-11-13,2020-11-13,rejeté,2270,,0,0,0,1,Mme Jourdan et l'amendement identique suivant,33 et État B de la seconde partie,projet de loi,"de finances pour 2021 (première lecture) - Mission Écologie, développement et mobilité durables",,"l'amendement n° 2270 de Mme Jourdan et l'amendement identique suivant à l'article 33 et État B de la seconde partie du projet de loi de finances pour 2021 (première lecture) - Mission Écologie, développement et mobilité durables."
3165,2020-11-13,2020-11-13,rejeté,2265,,0,0,0,0,Mme Battistel,33 et État B de la seconde partie,projet de loi,"de finances pour 2021 (première lecture) - Mission Écologie, développement et mobilité durables",,"l'amendement n° 2265 de Mme Battistel à l'article 33 et État B de la seconde partie du projet de loi de finances pour 2021 (première lecture) - Mission Écologie, développement et mobilité durables."
3166,2020-11-13,2020-11-13,rejeté,2508,,0,0,0,0,Mme Pires Beaune,33 et État B de la seconde partie,projet de loi,"de finances pour 2021 (première lecture) - Mission Écologie, développement et mobilité durables",,"l'amendement n° 2508 de Mme Pires Beaune à l'article 33 et État B de la seconde partie du projet de loi de finances pour 2021 (première lecture) - Mission Écologie, développement et mobilité durables."
3168,2020-11-13,2020-11-13,rejeté,2933,,0,0,0,0,,,projet de loi,"de finances pour 2021 (première lecture) - Mission Écologie, développement et mobilité durables",,"l'amendement n° 2933 de M. Aubert après l'article 54 de la seconde partie du projet de loi de finances pour 2021 (première lecture) - Mission Écologie, développement et mobilité durables."
3169,2020-11-13,2020-11-13,rejeté,1201,,0,0,0,0,,,projet de loi,"de finances pour 2021 (première lecture) - Mission Écologie, développement et mobilité durables",,"l'amendement n° 1201 de M. Aubert après l'article 54 de la seconde partie du projet de loi de finances pour 2021 (première lecture) - Mission Écologie, développement et mobilité durables."
317,2017-11-28,2017-11-28,rejeté,376,376,1,0,0,0,M. Door à l'amendement n° 311 de la commission des affaires sociales,7,projet de loi,de financement de la sécurité sociale pour 2018,,le sous-amendement n° 376 de M. Door à l'amendement n° 311 de la commission des affaires sociales à l'article 7 du projet de loi de financement de la sécurité sociale pour 2018 (nouvelle lecture).
3170,2020-11-13,2020-11-13,rejeté,3616,3616,1,0,0,0,,,projet de loi,"de finances pour 2021 (première lecture) - Mission Écologie, développement et mobilité durables",,"le sous-amendement n° 3616 de M. Coquerel à l'amendement n° 3011 du Gouvernement après l'article 54 de la seconde partie du projet de loi de finances pour 2021 (première lecture) - Mission Écologie, développement et mobilité durables."
3171,2020-11-13,2020-11-13,rejeté,3570,3570,1,0,0,0,,,projet de loi,"de finances pour 2021 (première lecture) - Mission Écologie, développement et mobilité durables",,"le sous-amendement n° 3570 de M. de Courson à l'amendement n° 3369 du Gouvernement après l'article 54 de la seconde partie du projet de loi de finances pour 2021 (première lecture) - Mission Écologie, développement et mobilité durables."
3172,2020-11-13,2020-11-13,rejeté,3567,3567,1,0,0,1,,,projet de loi,"de finances pour 2021 (première lecture) - Mission Écologie, développement et mobilité durables",,"le sous-amendement n° 3567 de M. François-Michel Lambert et les sous-amendements identiques suivants à l'amendement n° 3369 du Gouvernement après l'article 54 de la seconde partie du projet de loi de finances pour 2021 (première lecture) - Mission Écologie, développement et mobilité durables."
3173,2020-11-13,2020-11-13,rejeté,3529,3529,1,0,0,1,,,projet de loi,"de finances pour 2021 (première lecture) - Mission Écologie, développement et mobilité durables",,"le sous-amendement n° 3529 de M. François-Michel Lambert et le sous-amendement identique suivant à l'amendement n° 3369 du Gouvernement après l'article 54 de la seconde partie du projet de loi de finances pour 2021 (première lecture) - Mission Écologie, développement et mobilité durables."
3174,2020-11-13,2020-11-13,rejeté,3571,3571,1,0,0,0,,,projet de loi,"de finances pour 2021 (première lecture) - Mission Écologie, développement et mobilité durables",,"le sous-amendement n° 3571 de M. de Courson à l'amendement n° 3369 du Gouvernement après l'article 54 de la seconde partie du projet de loi de finances pour 2021 (première lecture) - Mission Écologie, développement et mobilité durables."
3175,2020-11-13,2020-11-13,rejeté,3568,3568,1,0,0,0,,,projet de loi,"de finances pour 2021 (première lecture) - Mission Écologie, développement et mobilité durables",,"le sous-amendement n° 3568 de M. François-Michel Lambert à l'amendement n° 3369 du Gouvernement après l'article 54 de la seconde partie du projet de loi de finances pour 2021 (première lecture) - Mission Écologie, développement et mobilité durables."
3176,2020-11-13,2020-11-13,rejeté,3572,3572,1,0,0,1,,,projet de loi,"de finances pour 2021 (première lecture) - Mission Écologie, développement et mobilité durables",,"le sous-amendement n° 3572 de M. Colombani et le sous-amendement identique suivant à l'amendement n° 3369 du Gouvernement après l'article 54 de la seconde partie du projet de loi de finances pour 2021 (première lecture) - Mission Écologie, développement et mobilité durables."
3177,2020-11-13,2020-11-13,adopté,3369,,0,0,0,0,,,projet de loi,"de finances pour 2021 (première lecture) - Mission Écologie, développement et mobilité durables",,"l'amendement n° 3369 du Gouvernement après l'article 54 de la seconde partie du projet de loi de finances pour 2021 (première lecture) - Mission Écologie, développement et mobilité durables."
3178,2020-11-13,2020-11-13,rejeté,1835,,0,0,0,0,,,projet de loi,"de finances pour 2021 (première lecture) - Mission Écologie, développement et mobilité durables",,"l'amendement n° 1835 de Mme Tuffnell après l'article 54 de la seconde partie du projet de loi de finances pour 2021 (première lecture) - Mission Écologie, développement et mobilité durables."
3179,2020-11-13,2020-11-13,rejeté,2682,,0,0,0,1,,,projet de loi,de finances pour 2021 (première lecture) - Articles non rattachés,,l'amendement n° 2682 de Mme Kuster et les amendements identiques suivants après l'article 43 de la seconde partie du projet de loi de finances pour 2021 (première lecture) - Articles non rattachés.
