scrutin_id,titulo_scrutin,fecha,dossier_uid,dossier_titre,match_score,code_loi,titre_loi_promulgation,nor_jo,url_legifrance,nor_jo_rectificatif,url_legifrance_rectificatif,texto_oficial
4167,"l'ensemble du projet de loi portant reconnaissance de la Nation et réparation des préjudices subis par les harkis, par les autres personnes rapatriées d'Algérie anciennement de statut civil de droit local et par leurs familles du fait des conditions de leur accueil sur le territoire français (première lecture).",2021-11-18,DLR5L15N44108,"Reconnaissance de la Nation et réparation des préjudices subis par les harkis, par les autres personnes rapatriées d’Algérie anciennement de statut civil de droit local et par leurs familles du fait des conditions de leur accueil sur le territoire français",0.772,2022-229,portant reconnaissance de la Nation envers les harkis et les autres personnes rapatri\u00e9es d\u2019Alg\u00e9rie anciennement de statut civil de droit local et r\u00e9paration des pr\u00e9judices subis par ceux-ci et leurs familles du fait de l\u2019indignit\u00e9 de leurs conditions d\u2019accueil et de vie dans certaines structures sur le territoire fran\u00e7ais,ARMD2128964L,http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=ARMD2128964L,,,
4175,l'ensemble du projet de loi de finances rectificative pour 2021 (lecture définitive).,2021-11-24,DLR5L15N44111,Projet de loi de finances rectificative pour 2021,1.000,2021-1549,de finances rectificative pour 2021,ECOX2131239L,http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=ECOX2131239L,,,
4177,l'ensemble de la proposition de loi relative aux restrictions d'accès à certaines professions en raison de l'état de santé (deuxième lecture).,2021-11-25,DLR5L15N42346,Proposition de loi relative aux lois de financement de la sécurité sociale,0.615,2022-355,relative aux lois de financement de la s\u00e9curit\u00e9 sociale,ECOX2119889L,http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=ECOX2119889L,,,
4178,l'ensemble de la proposition de loi visant à moderniser la lutte contre la contrefaçon (première lecture).,2021-11-25,DLR5L15N43745,Moderniser la lutte contre la contrefaçon,0.820,,,,,,,
4182,l'ensemble de la proposition de loi visant à faire évoluer la formation de sage-femme (première lecture).,2021-11-25,DLR5L15N43746,Faire évoluer la formation de sage-femme,0.820,,,,,,,
4183,"l'ensemble de la proposition de loi pour un accès plus juste, plus simple et plus transparent au marché de l'assurance emprunteur (première lecture).",2021-11-25,DLR5L15N44085,"Pour un accès plus juste, plus simple et plus transparent au marché de l’assurance emprunteur",0.901,2022-270,"pour un acc\u00e8s plus juste, plus simple et plus transparent au march\u00e9 de l\u2019assurance emprunteur",ECOX2132784L,http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=ECOX2132784L,,,
4186,l'ensemble de la proposition de loi pour la mise en place d'une certification de cybersécurité des plateformes numériques destinée au grand public (première lecture).,2021-11-26,DLR5L15N40131,Proposition de loi pour la mise en place d'une certification de cybersécurité des plateformes numériques destinée au grand public,1.000,2022-309,pour la mise en place d\u2019une certification de cybers\u00e9curit\u00e9 des plateformes num\u00e9riques destin\u00e9e au grand public,ECOX2028976L,http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=ECOX2028976L,,,
4191,l'ensemble de la proposition de loi visant à la création d'une plateforme de référencement et de prise en charge des malades chroniques de la covid-19 (première lecture).,2021-11-26,DLR5L15N40619,Création d'une plateforme de référencement et de prise en charge des malades chroniques de la covid-19,0.868,2022-53,visant \u00e0 la cr\u00e9ation d'une plateforme de r\u00e9f\u00e9rencement et de prise en charge des malades chroniques de la covid-19 (1),SSAX2136319L,http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=SSAX2136319L,,,
4204,l'ensemble de la proposition de loi visant à renforcer le droit à l'avortement (deuxième lecture).,2021-11-30,DLR5L15N44448,Proposition de loi visant à rendre cessible le droit d'affouage,0.774,,,,,,,
4211,l'ensemble de la proposition de loi visant à combattre le harcèlement scolaire (première lecture).,2021-12-01,DLR5L15N44065,Combattre le harcèlement scolaire,0.820,,,,,,,
4226,l'ensemble de la proposition de loi portant diverses mesures de justice sociale (troisième lecture).,2021-12-02,DLR5L15N38414,Diverses mesures de justice sociale,0.820,,,,,,,
4243,l'ensemble de la proposition de loi créant la fonction de directrice ou de directeur d'école (texte de la commission mixte paritaire).,2021-12-13,DLR5L15N38252,Proposition de loi relative à l'obligation de déclaration de récolte et à l'autorisation de cession de variétés de semences,0.599,,,,,,,
4244,l'ensemble de la proposition de loi visant à accélérer l'égalité économique et professionnelle (texte de la commission mixte paritaire).,2021-12-13,DLR5L15N38288,Proposition de loi visant à recenser les orphelins de guerre et pupilles de la nation vivants,0.612,,,,,,,
4245,"l'ensemble de la proposition de loi visant à renforcer la régulation environnementale du numérique par l'Autorité de régulation des communications électroniques, des postes et de la distribution de la presse (première lecture).",2021-12-13,DLR5L15N43509,"Proposition de loi visant à renforcer la régulation environnementale du numérique par l'Autorité de régulation des communications électroniques, des postes et de la distribution de la presse",1.000,2021-1755,"visant \u00e0 renforcer la r\u00e9gulation environnementale du num\u00e9rique par l\u2019Autorit\u00e9 de r\u00e9gulation des communications \u00e9lectroniques, des postes et de la distribution de la presse",ECOZ2132317L,http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=ECOZ2132317L,,,
4246,l'ensemble de la proposition de loi portant mesures d'urgence pour assurer la régulation de l'accès au foncier agricole au travers de structures sociétaires (texte de la commission mixte paritaire).,2021-12-13,DLR5L15N41647,Mesures d’urgence pour assurer la régulation de l’accès au foncier agricole au travers de structures sociétaires,0.764,2021-1756,portant mesures d\u2019urgence pour assurer la r\u00e9gulation de l\u2019acc\u00e8s au foncier agricole au travers de structures soci\u00e9taires,AGRX2113732L,http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=AGRX2113732L,,,
4249,l'ensemble du projet de loi de finances pour 2022 (lecture définitive).,2021-12-15,DLR5L15N42785,Projet de loi de finances pour 2022,1.000,2021-1900,Loi de finances pour 2022,ECOX2126830L,http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=ECOX2126830L,,,
4252,"l'ensemble du projet de loi relatif à la différenciation, la décentralisation, la déconcentration et portant diverses mesures de simplification de l'action publique locale (première lecture).",2022-01-04,DLR5L15N42412,"Projet de loi relatif à la différenciation, la décentralisation, la déconcentration et portant diverses mesures de simplification de l'action publique locale",1.000,2022-217,"relative \u00e0 la diff\u00e9renciation, la d\u00e9centralisation, la d\u00e9concentration et portant diverses mesures de simplification de l'action publique locale",TERB2105196L,http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=TERB2105196L,,,
4279,l'ensemble du projet de loi renforçant les outils de gestion de la crise sanitaire et modifiant le code de la santé publique (première lecture).,2022-01-05,DLR5L15N44625,Projet de loi renforçant les outils de gestion de la crise sanitaire et modifiant le code de la santé publique,1.000,2022-46,renfor\u00e7ant les outils de gestion de la crise sanitaire et modifiant le code de la sant\u00e9 publique,PRMX2138186L,http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=PRMX2138186L,,,
4283,l'ensemble du projet de loi en faveur de l'activité professionnelle indépendante (première lecture).,2022-01-10,DLR5L15N43599,Projet de loi en faveur de l’activité professionnelle indépendante,0.992,2022-172,en faveur de l\u2019activit\u00e9 professionnelle ind\u00e9pendante,ECOI2122201L,http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=ECOI2122201L,,,
4287,l'ensemble du projet de loi portant réforme des outils de gestion des risques climatiques en agriculture (première lecture).,2022-01-12,DLR5L15N44395,Réforme des outils de gestion des risques climatiques en agriculture,0.861,2022-298,d\u2019orientation relative \u00e0 une meilleure diffusion de l\u2019assurance r\u00e9colte en agriculture et portant r\u00e9forme des outils de gestion des risques climatiques en agriculture,AGRT2132804L,http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=AGRT2132804L,,,
4298,l'ensemble de la proposition de loi visant à réhabiliter les militaires « fusillés pour l'exemple » durant la Première Guerre mondiale (première lecture).,2022-01-13,DLR5L15N44107,Réhabiliter les militaires « fusillés pour l’exemple » durant la Première Guerre mondiale,0.853,,,,,,,
4317,l'ensemble du projet de loi renforçant les outils de gestion de la crise sanitaire et modifiant le code de la santé publique (nouvelle lecture).,2022-01-14,DLR5L15N44625,Projet de loi renforçant les outils de gestion de la crise sanitaire et modifiant le code de la santé publique,1.000,2022-46,renfor\u00e7ant les outils de gestion de la crise sanitaire et modifiant le code de la sant\u00e9 publique,PRMX2138186L,http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=PRMX2138186L,,,
4321,l'ensemble du projet de loi renforçant les outils de gestion de la crise sanitaire et modifiant le code de la santé publique (lecture définitive).,2022-01-16,DLR5L15N44625,Projet de loi renforçant les outils de gestion de la crise sanitaire et modifiant le code de la santé publique,1.000,2022-46,renfor\u00e7ant les outils de gestion de la crise sanitaire et modifiant le code de la sant\u00e9 publique,PRMX2138186L,http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=PRMX2138186L,,,
4322,l'ensemble de la proposition de loi relative au monde combattant (première lecture).,2022-01-17,DLR5L15N38461,Proposition de loi relative au monde combattant,1.000,2022-297,relative au monde combattant,ARMX2107874L,http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=ARMX2107874L,,,
4325,l'ensemble de la proposition de loi relative à l'adoption (nouvelle lecture).,2022-01-18,DLR5L15N44352,Proposition de loi relative à l'innovation en santé,0.813,,,,,,,
4328,l'ensemble de la proposition de loi visant à encourager l'usage du contrôle parental sur certains équipements et services vendus en France et permettant d'accéder à internet (première lecture).,2022-01-18,DLR5L15N44049,Encourager l’usage du contrôle parental sur certains équipements et services vendus en France et permettant d’accéder à Internet,0.894,2022-300,visant \u00e0 renforcer le contr\u00f4le parental sur les moyens d\u2019acc\u00e8s \u00e0 internet,ECOX2137360L,http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=ECOX2137360L,,,
4329,l'ensemble de la proposition de loi relative à l'aménagement du Rhône (première lecture).,2022-01-19,DLR5L15N44561,Aménagement du Rhône,0.820,2022-271,relative \u00e0 l\u2019am\u00e9nagement du Rh\u00f4ne,TREX2139032L,http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=TREX2139032L,,,
4342,l'ensemble de la proposition de loi visant à lutter contre la précarité des accompagnants d'élèves en situation de handicap et des assistants d'éducation (première lecture).,2022-01-20,DLR5L15N44426,Lutter contre la précarité des accompagnants d’élèves en situation de handicap et des assistants d’éducation,0.876,,,,,,,
4346,l'ensemble de la proposition de loi interdisant les pratiques visant à modifier l'orientation sexuelle ou l'identité de genre d'une personne (texte de la commission mixte paritaire).,2022-01-25,DLR5L15N42044,Interdiction des pratiques visant à modifier l’orientation sexuelle ou l’identité de genre d’une personne,0.735,2022-92,interdisant les pratiques visant \u00e0 modifier l\u2019orientation sexuelle ou l\u2019identit\u00e9 de genre d\u2019une personne,ECHX2127873L,http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=ECHX2127873L,,,
4347,l'ensemble du projet de loi relatif à la protection des enfants (texte de la commission mixte paritaire).,2022-01-25,DLR5L15N42608,Protection des enfants,0.820,2022-140,relative \u00e0 la protection des enfants (1),SSAA2115600L,http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=SSAA2115600L,,,
4348,l'ensemble du projet de loi relatif à la restitution ou la remise de certains biens culturels aux ayants droit de leurs propriétaires victimes de persécutions antisémites (première lecture).,2022-01-25,DLR5L15N44109,Restitution ou remise de certains biens culturels aux ayants droit de leurs propriétaires victimes de persécutions antisémites,0.894,2022-218,relative \u00e0 la restitution ou la remise de certains biens culturels aux ayants droit de leurs propri\u00e9taires victimes de pers\u00e9cutions antis\u00e9mites,MICB2124079L,http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=MICB2124079L,,,
4349,l'ensemble du projet de loi ratifiant l'ordonnance n° 2021-484 du 21 avril 2021 relative aux modalités de représentation des travailleurs indépendants recourant pour leur activité aux plateformes et aux conditions d'exercice de cette représentation et portant habilitation du Gouvernement à compléter par ordonnance les règles organisant le dialogue social avec les plateformes (texte de la commission mixte paritaire).,2022-01-26,DLR5L15N42930,Ratification de l'ordonnance relative aux modalités de représentation des travailleurs indépendants recourant pour leur activité aux plateformes,0.503,2022-139,ratifiant l\u2019ordonnance n\u00b0 2021-484 du 21 avril 2021 relative aux modalit\u00e9s de repr\u00e9sentation des travailleurs ind\u00e9pendants recourant pour leur activit\u00e9 aux plateformes et aux conditions d\u2019exercice de cette repr\u00e9sentation et portant habilitation du Gouvernement \u00e0 compl\u00e9ter par ordonnance les r\u00e8gles organisant le dialogue social avec les plateformes (1),MTRT2115835L,http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=MTRT2115835L,,,
4350,l'ensemble du projet de loi ratifiant les ordonnances prises sur le fondement de l'article 13 de la loi n° 2019-816 du 2 août 2019 relative aux compétences de la Collectivité européenne d'Alsace (première lecture).,2022-01-26,DLR5L15N42841,Projet de loi ratifiant les ordonnances prises sur le fondement de l'article 13 de la loi n°2019-816 du 2 août 2019 relative aux compétences de la Collectivité européenne d'Alsace,0.997,2022-269,ratifiant les ordonnances prises sur le fondement de l\u2019article 13 de la loi n\u00b0 2019-816 du 2 ao\u00fbt 2019 relative aux comp\u00e9tences de la Collectivit\u00e9 europ\u00e9enne d\u2019Alsace,TRAT2117044L,http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=TRAT2117044L,,,
4351,l'ensemble de la proposition de loi pour garantir l'égalité et la liberté dans l'attribution et le choix du nom (première lecture).,2022-01-26,DLR5L15N44585,Garantir l’égalité et la liberté dans l’attribution et le choix du nom,0.840,2022-301,relative au choix du nom issu de la filiation,JUSX2139030L,http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=JUSX2139030L,,,
4352,l'ensemble de la proposition de loi organique relative aux lois de financement de la sécurité sociale (nouvelle lecture).,2022-01-27,DLR5L15N42350,Proposition de loi organique relative aux lois de financement de la sécurité sociale,1.000,2022-354,relative aux lois de financement de la s\u00e9curit\u00e9 sociale,ECOX2119890L,http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=ECOX2119890L,,,
4353,l'ensemble du projet de loi autorisant la ratification de la convention du Conseil de l'Europe contre le trafic d'organes humains (première lecture).,2022-01-27,DLR5L15N42927,Ratification de la convention du Conseil de l'Europe contre le trafic d'organes humains,0.861,,,,,,,
4354,"l'ensemble du projet de loi autorisant l'approbation de l'avenant à la convention entre le Gouvernement de la République française et le Gouvernement de la République argentine du 4 avril 1979, en vie d'éviter les doubles impositions et de prévenir l'évasion fiscale en matière d'impôts sur le revenu et sur la fortune (première lecture).",2022-01-27,DLR5L15N40483,"Projet de loi autorisant l’approbation de l’avenant à la convention entre le Gouvernement de la République française et le Gouvernement de la République argentine du 4 avril 1979, en vue d’éviter les doubles impositions et de prévenir l’évasion fiscale en matière d’impôts sur le revenu et sur la fortune",0.769,2022-90,"autorisant l\u2019approbation de l\u2019avenant \u00e0 la convention entre le Gouvernement de la R\u00e9publique fran\u00e7aise et le Gouvernement de la R\u00e9publique argentine du 4 avril 1979, en vue d\u2019\u00e9viter les doubles impositions et de pr\u00e9venir l\u2019\u00e9vasion fiscale en mati\u00e8re d\u2019imp\u00f4ts sur le revenu et sur la fortune",EAEJ2017077L,http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=EAEJ2017077L,,,
4355,l'ensemble du projet de loi autorisant l'approbation de l'accord entre le Gouvernement de la République française et le Gouvernement de la République de Maurice relatif à la coopération en matière de défense et au statut des forces (première lecture).,2022-01-27,DLR5L15N42488,Approbation de l’accord entre le Gouvernement de la République française et le Gouvernement de la République de Maurice relatif à la coopération en matière de défense et au statut des forces,0.931,2022-215,autorisant l\u2019approbation de l\u2019accord entre le Gouvernement de la R\u00e9publique fran\u00e7aise et le Gouvernement de la R\u00e9publique de Maurice relatif \u00e0 la coop\u00e9ration en mati\u00e8re de d\u00e9fense et au statut des forces,EAEJ2106103L,http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=EAEJ2106103L,,,
4356,l'ensemble du projet de loi autorisant l'approbation de l'accord entre le Gouvernement de la République française et le Gouvernement de l'État du Qatar relatif au statut de leurs forces (première lecture).,2022-01-27,DLR5L15N42835,Approbation de l’accord entre le Gouvernement de la République française et le Gouvernement de l’Etat du Qatar relatif au statut de leurs forces,0.907,,,,,,,
4362,l'ensemble de la proposition de loi relative à l'interdiction progressive des additifs nitrés dans les produits de charcuterie (première lecture).,2022-02-03,DLR5L15N44511,Interdiction progressive des additifs nitrés dans les produits de charcuterie,0.828,,,,,,,
4382,"l'ensemble du projet de loi relatif à la différenciation, la déconcentration et portant diverses mesures de simplification de l'action publique (texte de la commission mixte paritaire).",2022-02-08,DLR5L15N42412,"Projet de loi relatif à la différenciation, la décentralisation, la déconcentration et portant diverses mesures de simplification de l'action publique locale",0.807,2022-217,"relative \u00e0 la diff\u00e9renciation, la d\u00e9centralisation, la d\u00e9concentration et portant diverses mesures de simplification de l'action publique locale",TERB2105196L,http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=TERB2105196L,,,
4383,l'ensemble de la proposition de loi relative à l'adoption (lecture définitive).,2022-02-08,DLR5L15N44352,Proposition de loi relative à l'innovation en santé,0.813,,,,,,,
4384,l'ensemble du projet de loi en faveur de l'activité professionnelle indépendante (texte de la commission mixte paritaire).,2022-02-08,DLR5L15N43599,Projet de loi en faveur de l’activité professionnelle indépendante,0.765,2022-172,en faveur de l\u2019activit\u00e9 professionnelle ind\u00e9pendante,ECOI2122201L,http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=ECOI2122201L,,,
4385,l'ensemble de la proposition de loi visant à améliorer la protection des lanceurs d'alerte (texte de la commission mixte paritaire).,2022-02-08,DLR5L15N38205,Proposition de loi visant à renforcer la protection des personnes placées en garde à vue ou mises en examen,0.685,,,,,,,
4386,"l'ensemble du projet de loi portant reconnaissance de la Nation et réparation des préjudices subis par les harkis, par les autres personnes rapatriées d'Algérie anciennement de statut civil de droit local et par leurs familles du fait des conditions de leur accueil sur le territoire français (texte de la commission mixte paritaire).",2022-02-09,DLR5L15N44108,"Reconnaissance de la Nation et réparation des préjudices subis par les harkis, par les autres personnes rapatriées d’Algérie anciennement de statut civil de droit local et par leurs familles du fait des conditions de leur accueil sur le territoire français",0.719,2022-229,portant reconnaissance de la Nation envers les harkis et les autres personnes rapatri\u00e9es d\u2019Alg\u00e9rie anciennement de statut civil de droit local et r\u00e9paration des pr\u00e9judices subis par ceux-ci et leurs familles du fait de l\u2019indignit\u00e9 de leurs conditions d\u2019accueil et de vie dans certaines structures sur le territoire fran\u00e7ais,ARMD2128964L,http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=ARMD2128964L,,,
4399,l'ensemble de la proposition de loi visant à démocratiser le sport en France (nouvelle lecture).,2022-02-09,DLR5L15N41449,Démocratiser le sport en France,0.820,2022-296,visant \u00e0 d\u00e9mocratiser le sport en France,MENX2105502L,http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=MENX2105502L,,,
4401,l'ensemble de la proposition de loi visant à combattre le harcèlement scolaire (nouvelle lecture).,2022-02-10,DLR5L15N44065,Combattre le harcèlement scolaire,0.820,,,,,,,
4405,l'ensemble de la proposition de loi visant à renforcer le droit à l'avortement (nouvelle lecture).,2022-02-10,DLR5L15N44448,Proposition de loi visant à rendre cessible le droit d'affouage,0.774,,,,,,,
4406,l'ensemble de la proposition de loi relative à l'aménagement du Rhône (texte de la commission mixte paritaire).,2022-02-15,DLR5L15N44561,Aménagement du Rhône,0.820,2022-271,relative \u00e0 l\u2019am\u00e9nagement du Rh\u00f4ne,TREX2139032L,http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=TREX2139032L,,,
4407,"l'ensemble de la proposition de loi pour un accès plus juste, plus simple et plus transparent au marché de l'assurance emprunteur (texte de la commission mixte paritaire).",2022-02-15,DLR5L15N44085,"Pour un accès plus juste, plus simple et plus transparent au marché de l’assurance emprunteur",0.755,2022-270,"pour un acc\u00e8s plus juste, plus simple et plus transparent au march\u00e9 de l\u2019assurance emprunteur",ECOX2132784L,http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=ECOX2132784L,,,
4408,l'ensemble de la proposition de loi portant diverses dispositions d'adaptation au droit de l'Union européenne en matière de prévention de la diffusion de contenus à caractère terroriste en ligne (première lecture).,2022-02-16,DLR5L15N44665,Diverses dispositions d'adaptation au droit de l'Union européenne en matière de prévention de la diffusion de contenus à caractère terroriste en ligne,0.917,,,,,,,
4409,l'ensemble de la proposition de loi visant à faire évoluer la gouvernance de l'Agence pour l'enseignement français à l'étranger et à créer les instituts régionaux de formation (première lecture).,2022-02-16,DLR5L15N44387,Proposition de loi visant à faire évoluer la gouvernance de l'Agence pour l'enseignement français à l'étranger et à créer les instituts régionaux de formation,1.000,2022-272,visant \u00e0 faire \u00e9voluer la gouvernance de l\u2019Agence pour l\u2019enseignement fran\u00e7ais \u00e0 l\u2019\u00e9tranger et \u00e0 cr\u00e9er les instituts r\u00e9gionaux de formation,EAEX2201243L,http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=EAEX2201243L,,,
4410,l'ensemble de la proposition de loi relative au choix du nom issu de la filiation (nouvelle lecture).,2022-02-21,DLR5L15N38084,Proposition de loi relative aux conseils consulaires,0.707,,,,,,,
4411,l'ensemble du projet de loi d'orientation relative à une meilleure diffusion de l'assurance récolte en agriculture et portant réforme des outils de gestion des risques climatiques en agriculture (texte de la commission mixte paritaire).,2022-02-22,DLR5L15N44395,Réforme des outils de gestion des risques climatiques en agriculture,0.820,2022-298,d\u2019orientation relative \u00e0 une meilleure diffusion de l\u2019assurance r\u00e9colte en agriculture et portant r\u00e9forme des outils de gestion des risques climatiques en agriculture,AGRT2132804L,http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=AGRT2132804L,,,
4412,l'ensemble de la proposition de loi visant à renforcer le contrôle parental sur les moyens d'accès à internet (texte de la commission mixte paritaire).,2022-02-22,DLR5L15N40634,Proposition de loi tendant à renforcer le rôle et les compétences des départements,0.620,,,,,,,
4414,l'ensemble de la proposition de loi visant à renforcer le droit à l'avortement (lecture définitive).,2022-02-23,DLR5L15N44448,Proposition de loi visant à rendre cessible le droit d'affouage,0.774,,,,,,,
4417,l'ensemble de la proposition de loi visant à démocratiser le sport en France (lecture définitive).,2022-02-24,DLR5L15N41449,Démocratiser le sport en France,0.820,2022-296,visant \u00e0 d\u00e9mocratiser le sport en France,MENX2105502L,http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=MENX2105502L,,,
4418,l'ensemble de la proposition de loi visant à combattre le harcèlement scolaire et le cyberharcèlement (lecture définitive).,2022-02-24,DLR5L15N44065,Combattre le harcèlement scolaire,0.820,,,,,,,
4419,l'ensemble de la proposition de loi relative au choix du nom issu de la filiation (lecture définitive).,2022-02-24,DLR5L15N38084,Proposition de loi relative aux conseils consulaires,0.707,,,,,,,
