deputy_id,full_name,twitter_name,twitter_web_urls,political_group_abbrev,political_group,mentioned_handles,text
713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants",anthony_borre; cestrosi,"RT @anthony_borre: Après plus d’un an de combat, nous évacuons avec @cestrosi, le campement de l’autopont, à l’Ouest de #Nice06!

Un soulag…"
713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants",cestrosi; ppleonelli,RT @PPLeonelli: Merci aux 14 agents de la propreté et de la collecte qui sont intervenus ce matin en présence de @cestrosi pour évacuer 15…
713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants",bailetmonique,RT @bailetmonique: Le campement de l’auto pont du bd Mercantour évacué ce matin . Une immense satisfaction pour tous les riverains qui subi…
713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants",metropolenca; villedenice,"Une formidable avancée pour l’interconnexion des transports et faciliter la vie des azuréens. Avec le chantier de la voie rapide et le raccordement à l’A8, nous avons 2 belles réalisations en cours pour l’Ouest de #Nice06 grâce à l’implication de la @VilledeNice et @MetropoleNCA"
713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants",xavierbonhomme1,Merci au Procureur de la République @XavierBonhomme1 pour son intervention. Ni oubli ni pardon. #attentat #Nice06
713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants",cestrosi,"RT @cestrosi: A quelques jours du début du procès, des messages ignobles faisant référence à l’attentat de #Nice06 sont diffusés sur les ré…"
713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants",ogcnice,"Quel match ! 
Ce soir l’@ogcnice nous offre l’Europe ! Une ambiance de folie, un match à 10, mais la victoire d’une merveilleuse équipe à la clef ! 
Bravo aux aiglons, avanti Nissa 🔴⚫️"
713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants",pierre_fiori; villedenice,"RT @pierre_fiori: Livraison des nouvelles peintures pour le Groupe Scolaire des #Magnolias.
Dans les écoles de la @VilledeNice on termine l…"
713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants",cestrosi; jeanlucgag; pierre_fiori,RT @pierre_fiori: Avec @cestrosi et @JeanLucGag nous profitons des vacances scolaires pour #Rénover #Embellir #Moderniser les écoles de la…
713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants",,"C’est drôle de la part de celui qui refuse de laisser le Président du département représenter son institution à Nice. Tous les conseillers métropolitains de la majorité sont légitimes pour représenter la Métropole. Comme toujours vos remarques sont petites, stériles et inutiles."
713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants",stetienne_auron,"Fête patronale de @StEtienne_Auron 
Quel plaisir de voir le village animé pendant ces quelques jours de festivités mêlant traditions et modernité. Bravo au comité des fêtes et à sa présidente Chloé Fabron pour leur dévouement. https://t.co/YyyaWOAsYl"
713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants",,"En déboulonnant Nicolas #Sarkozy, Éric Ciotti veut incarner le courant woke de sa « droite », celle qui renie la grande époque d’une droite forte, unie et rassemblée qui manque tant à notre pays. Mais c’est dans son habitude de renier ceux qui l’ont fait gagner."
713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants",cestrosi,"RT @cestrosi: En octobre 2020, la #TempêteAlex détruisait la Route de la Madone. 14 brèches, 2 ouvrages d’art emportés et ce glissement de…"
722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche,iflorennes92; jnbarrot,"RT @iflorennes92: À Erevan avec @jnbarrot, nous avons rendu hommage aux victimes du genocide arménien 🇦🇲 ainsi qu’au vice-amiral Dartige du…"
722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche,jnbarrot,"RT @jnbarrot: Théo Clerc est de retour en France, après 422 jours en détention, à la faveur d’une grâce du président de l’Azerbaïdjan. Imme…"
722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche,jnbarrot,"🇫🇷🇦🇲Le ministre @jnbarrot réaffirme le soutien indéfectible de la France au développement et au renforcement des capacités de l’Arménie à Erevan :
Signature de nouveaux accords de dans les domaines politiques et économiques. 
Position commune en faveur de l’accord de Paix https://t.co/hkMHe4daVs"
722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche,araratmirzoyan; francediplo_en; jnbarrot,RT @francediplo_EN: #Armenia | @jnbarrot and @AraratMirzoyan have concluded cooperation agreements between the 🇫🇷 and 🇦🇲 Foreign Ministries…
722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche,francediplo; jnbarrot; nikolpashinyan,"RT @francediplo: #Arménie | @jnbarrot a été reçu en audience par le Premier Ministre 🇦🇲 @NikolPashinyan. 
La 🇫🇷 est déterminée à  accompagn…"
722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche,jnbarrot,"RT @jnbarrot: Hommage aux victimes du Génocide des Arméniens, et au courage du vice-amiral Louis Dartige du Fournet, qui a rompu le rang po…"
722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche,araratmirzoyan; francediplo; jnbarrot,RT @francediplo: #Arménie | @jnbarrot et @AraratMirzoyan ont conclu des accords de coopération entre les ministères des Affaires étrangères…
722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche,jnbarrot; yerevandialogue,"RT @YerevanDialogue: .@jnbarrot, Minister for Europe and Foreign Affairs, France, will join us at the #YerevanDialogue2025

🗓 26–27 May 202…"
722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche,jchribuisson,"RT @jchribuisson: Ce procès de la honte dont tout le monde se fout...
Pensées aux anciens dirigeants civils et militaires de l'#Artsakh #Ha…"
722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche,bernardlehut,"RT @BernardLehut: 190 jours de détention pour Boualem Sansal, 190 jours de trop.
#avecboualemsansal https://t.co/1KISheI3Xj"
722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche,fdevedjian; startupblink,"RT @fdevedjian: L’Arménie 🇦🇲 terre d’innovation et d’investissements 🔬💻📈💵

Classement 2025 de @StartupBlink

✅ Pays: #Arménie #54 et 🥇en As…"
722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche,bernardlehut,"RT @BernardLehut: 189 jours de détention pour Boualem Sansal, 189 jours de trop.
#avecboualemsansal https://t.co/MxoI9EiYuC"
722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche,csoutienbs,"RT @CSoutienBS: 187 jours que Boualem Sansal est privé de liberté. 187 jours de censure. 187 jours de trop. 
#LiberezBoualemSansal https://…"
722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche,bernardlehut,"RT @BernardLehut: 185 jours de détention pour Boualem Sansal, 185 jours de trop.
#avecboualemsansal https://t.co/PnttAnQY5I"
722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche,francediplo,RT @francediplo: Des allégations totalement infondées circulent sur Telegram et Twitter concernant une prétendue ingérence de la France dan…
722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche,collectif_van; inalco,"RT @Collectif_VAN: Journées d'Etudes Arméniennes à l'@Inalco du 21 mai au 6 juin 2025.
Au programme du 6 juin, à 9h50, #Manouchian et les c…"
722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche,bernardlehut,"RT @BernardLehut: 183 jours de détention pour Boualem Sansal, 183 jours de trop.
#avecboualemsansal https://t.co/dATRdM3HqL"
722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche,bernardlehut,"RT @BernardLehut: Il y a 6 mois jour pour jour, le 16 novembre 2024, Boualem Sansal était arrêté en Algérie : 181 jours de détention, 181 j…"
722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche,bernardlehut; sgdlaut,"RT @BernardLehut: 179 jours de détention pour Boualem Sansal, 179 jours de trop.
#avecboualemsansal : l’écrivain récompensé par la @SGDLAut…"
722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche,o_decottignies,"RT @O_Decottignies: 🇫🇷🇦🇲 Le remplissage du réservoir de Vedi a commencé !

➡️ Financé à 80% par l'Agence française développement, c'est le…"
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,e_dupondm; j_bardella,"RT @E_DupondM: À partir de combien de brebis galeuses peut-on parler de troupeau? 

@J_Bardella jure que « 99,9% de ses candidats ne posent…"
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,,L’extrême droite n’a pas changé et ne changera jamais. La preuve en image.
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,,"Gisèle LeLouis fuit le débat car elle est trop lâche pour assumer son incompétence. Elle ne propose rien à part des slogans creux. Si le RN gagne une majorité absolue, il précipitera cette circonscription dans la misère  et la division. Il sera difficile de revenir en arrière."
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,,Je précise que cette dame d’extrême droite m’a bloquée lorsque j’ai opposé des arguments à ses pseudos mesures contre le trafic de drogue. Il n’est pas étonnant qu’elle fuit les débats comme la peste! https://t.co/WTl4inuDnz
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,alouismars; blancgerard13; chloebernigaud; wiktorzam,RT @blancgerard13: Le travail acharné d’@ALouisMars @Wiktorzam @ChloeBernigaud contre l’habitat indigne de 2017 à 2022 a fini par payer ave…
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,e_dupondm,"RT @E_DupondM: À ceux qui me disent que parler du racisme du Front national est un argument « ringard et éculé », que « tout ça remonte aux…"
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,,Pas une voix pour l’extrême droite incarnée par le RN.
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,ambroise_mejean; lci,"RT @LCI: 🗣️""Nous nous battons pour éviter que l'extrême droite prenne le pouvoir dans notre pays"" : @Ambroise_Mejean explique ""la position…"
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,renaissance,"RT @Renaissance: La position de Renaissance a toujours été d'être un rempart face à l'extrême-droite.

Le 7 juillet, faisons le choix de la…"
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,uefrance,RT @UEFrance: Rescapée de la Shoah. Première Présidente du Parlement européen. Défenseure des droits des femmes. Académicienne. Panthéonisé…
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,,Le talent ne meurt jamais.
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,,"Dimanche, nous allons faire un choix décisif pour l’avenir de notre pays. Je voterai pour un candidat qui défend nos valeurs républicaines et propose des mesures réalistes. Ne cédons rien aux extrêmes.
#EnsemblePourLaRepublique"
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,zitounisouad3,"Si vous avez la chance d’habiter la circonscription de @ZITOUNISouad3 alors vous avez l’occasion de voter pour une femme engagée,  dévouée à l’intérêt général et qui défend comme avocate et candidate nos valeurs républicaines."
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,,"La discrimination devient une règle de droit avec le #RN. Une pensée pour tous nos concitoyens ayant une double nationalité qui se dévouent pour l’intérêt général (infirmiers, médecins, policiers, pompiers,…)  #legislative2024"
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,gabrielattal,RT @GabrielAttal: https://t.co/senkns7xvq 👀 https://t.co/QWcMT817dB
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,gabrielattal,"RT @GabrielAttal: J'ai la chance et l'honneur d'exercer les fonctions de Premier ministre depuis désormais près de six mois.

C'est une fon…"
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,,La montée de l’extrême droite s’accompagne toujours de la libération des haines. Ce racisme est un fléau qu’il faut  combattre sans relâche et sans la moindre tolérance.
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,maxime_boudet; nbelloubet,"RT @Maxime_Boudet: 🔹 Échanger avec @NBelloubet : respect, valeurs de la République, mixité, solutions pour les élèves décrocheurs, lutte co…"
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,rcjradio,"RT @RCJRADIO: ""Là où le vote LFI débride l'antisémitisme islamiste, le vote RN débriderait le racisme ET l'antisémitisme, complotiste et ré…"
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,nathalieloiseau,RT @NathalieLoiseau: Vladimir Poutine serait le grand gagnant en cas de victoire du RN.
713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants",,"L’UE veut réduire notre dépendance au gaz russe mais pour cela, elle se tourne désormais vers le gaz azéri. Pour rappel, ce pays dirigé par le dictateur Aliev a usé en 2020 des mêmes méthodes et armes que la Russie contre l’Ukraine, contre le peuple arménien. #2poids2mesures"
713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants",,"#14Juillet 2016 - 2022

Ni oubli ni pardon. https://t.co/wdM1npUI5x"
,,,,,,,Esta es tu invitación para formar parte de la historia. Haz tu depósito hoy y asegura acceso prioritario a los paquetes de Hospitalidad Olímpica de LA28.
713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants",cestrosi,"RT @cestrosi: #14juillet 2016 - 14 juillet 2022

Pensées pour nos 86 anges, pour les victimes du terrorisme et de la barbarie. https://t.co…"
713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants",artefr; jeanlucromero,"Il y a quelques mois, avec une délégation parlementaire et @JeanLucRomero , nous avions rencontré le Docteur Damas en Belgique pour échanger sur notre volonté de faire avancer la loi sur la #findevie en France. Merci à @ARTEfr de diffuser ce soir ce film. https://t.co/gMa6k4m4qI"
713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants",metropolenca,RT @MetropoleNCA: Ces travaux sur la Route de la Madone contribuent au maintien de l’activité économique et touristique dans la vallée de l…
713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants",metropolenca,"RT @MetropoleNCA: Sur les 1️⃣2️⃣,5️⃣ km de la route de la Madone (RM 94), la #TempeteAlex a impacté 4️⃣ km.

Depuis octobre 2020, nos servi…"
713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants",ppleonelli,RT @PPLeonelli: Je suis très heureux de vous informer en ma qualité de Président des #AmisduMaire du retour de Lou Festin Nissart autour de…
713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants",,"Devant les menaces qui pèsent sur la France et les Français, les policiers nationaux sont notre rempart.

À l’occasion de la #JournéeDeLaPoliceNationale, je veux saluer l’engagement de ces femmes et de ces hommes en première ligne.

Merci 🇫🇷 https://t.co/LQgmusUc20"
713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants",cestrosi,"Face à la recrudescence de l’épidémie de la Covid, @cestrosi agit en instaurant le port du masque dans les transports. Nous prenons une décision juste et responsable pour protéger les Niçois pendant que d’autres restent dans des basses postures politiciennes et stériles."
713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants",bailetmonique,RT @bailetmonique: Tous aux Arènes de Cimiez pour une soirée conviviale des Amis du Maire autour de Christian Estrosi. Au plaisir de vous y…
713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants",,"En ce 5 juillet je pense aux victimes du massacre d’Oran. Ne jamais oublier. Respecter notre devoir de mémoire.

https://t.co/7GV9TvXcaT"
713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants",admdfrance; linerenaud,"RT @ADMDFRANCE: 🎂 Nous souhaitons un très bel anniversaire à notre marraine @linerenaud, passez une merveilleuse journée chère Line ! 
📹 L'…"
713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants",efs_dondesang,"RT @EFS_dondesang: 📣 Nous demandons à chaque française, chaque français en capacité de donner son sang de faire ce geste solidaire.
Prenez…"
713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants",efs_dondesang,"RT @EFS_dondesang: 🅰️🅱️🅾️ Les stocks sont aujourd'hui inférieurs à 90 000 poches.
Nous devons atteindre 110 000 poches d'ici mi-juillet pou…"
713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants",efs_dondesang,RT @EFS_dondesang: ⚠️ Le niveau des réserves de sang de la France est historiquement bas. Une situation critique à la veille des départs en…
713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants",efs_dondesang,"RT @EFS_dondesang: 🔴 Pour la 2e fois de notre histoire et à moins de 6 mois d'intervalle, nous publions un bulletin d'urgence vitale.
#Urge…"
713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants",efs_dondesang,"RT @EFS_dondesang: 29 juin 2022, un jour historique pour l'EFS !
Pourtant, il n'y a vraiment pas de quoi s'en réjouir 👇
#UrgenceDonDeSang"
713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants",assembleenat; yaelbraunpivet,Félicitations chère @YaelBRAUNPIVET pour ton élection à la Présidence de l’@AssembleeNat. Fière d’avoir partagé avec toi ce combat fondamental pour une #findevielibre. Tu seras une grande Présidente pour cette belle institution.
713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants",,https://t.co/FdaZNfESyl
713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants",,A voté ! 🗳 #legislatives2022 https://t.co/LmPdltMKXZ
722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche,bernardlehut,"RT @BernardLehut: 178 jours de détention pour Boualem Sansal, 178 jours de trop.
#avecboualemsansal https://t.co/S14smc43it"
722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche,bernardlehut,"RT @BernardLehut: 177 jours de détention pour Boualem Sansal, 177 jours de trop.
#avecboualemsansal https://t.co/X6NYrx1UtR"
722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche,sifaoui,"RT @Sifaoui: Lundi 12 mai 2025
Boualem #Sansal vient de passer sa 176e nuit en détention arbitraire. 

Il a été arrêté par la dictature alg…"
722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche,bernardlehut,"RT @BernardLehut: 175 jours de détention pour Boualem Sansal, 175 jours de trop.
#avecboualemsansal https://t.co/oRugRyfmhp"
722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche,jnbarrot,RT @jnbarrot: Le Pape Léon XIV porte désormais l’espérance de millions de catholiques en France et dans le monde. Face aux crises et confli…
722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche,bernardlehut,"RT @BernardLehut: 173 jours de détention pour Boualem Sansal, 173 jours de trop.
#avecboualemsansal https://t.co/DM6X7sVHmN"
722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche,yaelbraunpivet,"RT @YaelBRAUNPIVET: Chaque jour passé loin de leur pays, loin de leurs proches, est une blessure.

Nos compatriotes Cécile Kohler et Jacque…"
722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche,benjaminhaddad,"RT @benjaminhaddad: Indigne.

LFI vote contre la resolution de soutien à Boualem Sansal et explique que la France est fautive alors qu’elle…"
722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche,bernardlehut,"RT @BernardLehut: 171 jours de détention pour Boualem Sansal, 171 jours de trop.
#avecboualemsansal https://t.co/g8avxL1TU7"
722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche,freececile_,"RT @FreeCecile_: Cécile Kohler est otage depuis 3 ans !
Cette semaine, on se mobilise partout pour qu’elle ne soit pas oubliée.
👉Ajoutez #F…"
722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche,bernardlehut,"RT @BernardLehut: 170 jours de détention pour Boualem Sansal, 170 jours de trop.
#avecboualemsansal https://t.co/IIEY0NaKjn"
722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche,o_decottignies,"RT @O_Decottignies: Au classement mondial 2025 de la liberté de la presse de Reporters sans frontières, l'Arménie, 34ème  sur 180 pays, pro…"
722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche,francediplo,"RT @francediplo: La France 🇫🇷 réaffirme, en cette Journée mondiale de la #libertédelapresse, son attachement à une presse libre et condamne…"
722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche,freececile_,"RT @FreeCecile_: 1090 jours de détention pour Cécile et Jacques. 
Merci à France 2 d’avoir rappelé leur sort dans les JT de 13h et de 20h.…"
722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche,bernardlehut,"RT @BernardLehut: 167 jours de détention pour Boualem Sansal, 167 jours de trop.
#avecboualemsansal https://t.co/BCWy98HjgF"
722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche,franceinfo,RT @franceinfo: INFO FRANCEINFO. Les présidents de trois départements accusés de ne pas avoir protégé des mineurs placés sous leur responsa…
722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche,assopapillons,RT @assopapillons: C'est aujourd'hui la journée pour la non violence éducative.Mais tout le monde s'en moque.Ça fait pas le poids face au P…
722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche,bernardlehut,"RT @BernardLehut: 165 jours de détention pour Boualem Sansal, 165 jours de trop.
#avecboualemsansal https://t.co/uZsfFhCwo9"
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,blancgerard13; clairepitollat; p_lecorche; rnational_off,"RT @blancgerard13: @RNational_off @ClairePitollat 4/ sur le logement à Marseille,  la mairie  PS/LFI via @p_lecorche et la métropole LR  vi…"
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,gabrielattal,"RT @GabrielAttal: Dans la France de Jordan Bardella, un ouvrier de 31 ans doit payer des impôts mais un consultant ou un trader de 29 ans e…"
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,,Le seule à être clair sur ce point : Pas d’augmentation des impôts pour les français !
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,maxime_boudet,"Écouter, discuter et débattre de l’avenir de notre pays dans le 4e arrondissement de #Marseille avec notre candidat @Maxime_Boudet. 
Voter pour Maxime c’est voter pour un homme humble, humain et toujours à l’écoute, qui a consacré sa vie aux autres. https://t.co/wnEHIi8Glb"
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,alouismars; horizonsbdr; isasavon; maxime_boudet,"RT @Maxime_Boudet: 🔹 Merci à @isasavon, conseillère régionale et responsable @horizonsBDR, ainsi qu’à @ALouisMars, ancienne députée, pour l…"
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,,"Entretien qui reflète justement le paysage politique actuel. 

« La radicalité est devenue la norme des échanges, elle a dévoyé la démocratie »"
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,,C’est tellement dommage. Cela aurait pu être l’occasion justement de leur permettre de découvrir ce grand avocat qui a permis notamment l’abolition de la peine de mort et qui a créé les premiers réseaux d’aide aux victimes.
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,rtlfrance,"RT @RTLFrance: #LFI : ""Ce parti a réhabilité l'antisémitisme... Aujourd'hui, on peut être de gauche, antisémite et cool, cela s'appelle LFI…"
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,enthoven_r,"RT @Enthoven_R: Vous n'allez pas leur ""tenir tête"", vous allez leur offrir sur un plateau des candidats polarisants et dogmatiques  au 2nd…"
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,,"Éduquer les enfants permet de les protéger. En moyenne à chaque séance, un enfant victime de violences sexuelles est détecté."
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,plantu,RT @plantu: L’antisémitisme en France. https://t.co/5yxOY0xtIj
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,enthoven_r,"RT @Enthoven_R: Je suis un peu perdu dans toutes ces nuances ; le viol à Courbevoie d'une fillette de 12 ans aux cris de ""sale juive"" relev…"
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,e_dupondm,RT @E_DupondM: J’ai demandé aux chefs de la cour d’appel d’Orléans un rapport immédiat en vue de la suspension à titre conservatoire de la…
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,,Je l’attendais depuis 2017. C’est un des symboles de l’habitat dégradé à Marseille.
